,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1431,2,1.0,0.0,1,70.00,150.00,75.00,7,87,9.0,10.0,9.0,8.0,8.0
1432,2,1.0,1.0,1,110.00,,,4,95,10.0,9.0,10.0,10.0,9.0
1433,3,1.0,1.0,2,70.00,100.00,20.00,97,92,9.0,10.0,10.0,9.0,9.0
1434,2,1.0,1.0,1,39.00,,,21,97,10.0,10.0,10.0,9.0,10.0
1435,2,1.0,1.0,1,36.00,500.00,10.00,19,94,10.0,9.0,10.0,9.0,10.0
1436,2,1.0,0.0,1,100.00,200.00,,40,94,10.0,10.0,9.0,9.0,9.0
1437,6,2.0,3.0,4,250.00,150.00,100.00,1,80,10.0,10.0,10.0,8.0,8.0
1438,2,1.0,1.0,1,38.00,100.00,,166,93,9.0,10.0,10.0,9.0,10.0
1439,2,1.0,1.0,1,65.00,,,34,95,10.0,10.0,10.0,9.0,10.0
1440,2,1.0,1.0,1,68.00,,10.00,55,97,10.0,10.0,10.0,9.0,10.0
1441,4,1.0,2.0,2,110.00,150.00,50.00,15,95,10.0,10.0,10.0,9.0,10.0
1442,2,1.0,1.0,1,100.00,100.00,50.00,31,99,10.0,10.0,10.0,10.0,10.0
1443,2,1.0,1.0,1,34.00,500.00,10.00,12,96,10.0,10.0,10.0,10.0,9.0
1444,2,1.0,1.0,1,41.00,500.00,10.00,21,95,10.0,10.0,9.0,9.0,10.0
1445,4,1.0,1.0,2,98.00,,100.00,1,80,10.0,10.0,10.0,8.0,8.0
1446,5,2.0,2.0,3,188.00,250.00,95.00,26,96,10.0,10.0,10.0,10.0,10.0
1447,2,1.0,0.0,1,80.00,,25.00,27,96,10.0,10.0,10.0,10.0,10.0
1448,8,1.5,4.0,4,150.00,300.00,250.00,28,90,9.0,9.0,10.0,9.0,9.0
1449,4,1.0,1.0,3,75.00,100.00,,30,94,10.0,10.0,10.0,9.0,9.0
1450,4,1.0,1.0,2,75.00,,20.00,32,96,10.0,10.0,10.0,9.0,10.0
1451,3,1.0,0.0,1,95.00,,35.00,54,96,10.0,10.0,10.0,9.0,10.0
1452,4,1.0,1.0,1,90.00,500.00,35.00,6,88,8.0,10.0,10.0,9.0,9.0
1453,8,1.0,1.0,3,115.00,200.00,50.00,16,95,10.0,10.0,10.0,9.0,10.0
1454,2,1.0,1.0,1,45.00,100.00,,4,95,10.0,10.0,10.0,10.0,10.0
1455,4,1.0,2.0,2,168.00,,40.00,145,95,9.0,10.0,10.0,9.0,9.0
1456,2,1.0,1.0,1,127.00,150.00,50.00,21,99,10.0,10.0,10.0,10.0,10.0
1457,2,1.0,1.0,1,35.00,500.00,10.00,12,95,10.0,9.0,10.0,9.0,10.0
1458,2,1.0,1.0,2,65.00,,15.00,26,99,10.0,10.0,10.0,10.0,10.0
1459,4,1.0,1.0,2,93.00,,50.00,14,93,10.0,10.0,10.0,10.0,10.0
1460,2,1.0,1.0,1,65.00,,,148,96,10.0,10.0,10.0,10.0,10.0
1461,8,2.0,3.0,3,375.00,250.00,100.00,17,94,9.0,10.0,10.0,10.0,10.0
1462,2,1.0,1.0,1,75.00,,20.00,20,96,9.0,10.0,10.0,9.0,10.0
1463,2,1.0,1.0,1,65.00,200.00,25.00,60,96,10.0,10.0,10.0,9.0,10.0
1464,4,1.5,1.0,1,80.00,100.00,,9,96,9.0,10.0,10.0,10.0,9.0
1465,3,1.0,1.0,2,85.00,,20.00,48,98,9.0,10.0,10.0,9.0,10.0
1466,3,1.0,1.0,2,95.00,200.00,,37,95,10.0,10.0,10.0,9.0,9.0
1467,3,1.0,0.0,2,69.00,,60.00,45,99,10.0,10.0,10.0,10.0,10.0
1468,2,1.0,1.0,1,70.00,,20.00,15,99,10.0,10.0,10.0,10.0,9.0
1469,1,1.5,1.0,1,47.00,200.00,5.00,45,95,9.0,10.0,10.0,9.0,10.0
1470,6,2.5,2.0,3,148.00,500.00,100.00,17,92,10.0,10.0,9.0,9.0,10.0
1471,4,1.0,0.0,2,95.00,100.00,60.00,12,97,10.0,10.0,10.0,10.0,9.0
1472,2,2.5,1.0,1,49.00,,10.00,57,98,10.0,10.0,10.0,10.0,10.0
1473,2,1.0,1.0,1,65.00,,25.00,17,96,10.0,10.0,10.0,10.0,10.0
1474,2,1.0,0.0,1,58.00,,29.00,41,91,9.0,10.0,10.0,9.0,9.0
1475,2,1.5,1.0,1,55.00,100.00,,43,93,10.0,10.0,10.0,9.0,9.0
1476,5,1.0,2.0,3,129.00,300.00,89.00,84,98,10.0,10.0,10.0,9.0,10.0
1477,3,1.0,1.0,2,49.00,,24.00,36,96,10.0,10.0,10.0,9.0,10.0
1478,2,1.0,1.0,1,85.00,,10.00,1,80,6.0,10.0,10.0,10.0,10.0
1479,2,1.0,1.0,1,59.00,,25.00,22,95,9.0,10.0,10.0,9.0,10.0
1480,8,2.0,4.0,4,200.00,500.00,125.00,30,98,10.0,10.0,10.0,10.0,10.0
1481,5,1.0,2.0,2,100.00,,50.00,37,96,10.0,10.0,10.0,9.0,10.0
1482,2,1.0,0.0,1,79.00,195.00,,20,97,10.0,10.0,10.0,9.0,10.0
1483,2,1.0,1.0,1,90.00,100.00,20.00,25,96,10.0,10.0,10.0,9.0,9.0
1484,1,1.0,1.0,1,35.00,,,16,89,9.0,9.0,9.0,9.0,9.0
1485,2,1.0,1.0,1,45.00,,5.00,3,87,9.0,10.0,10.0,10.0,10.0
1486,2,,1.0,1,60.00,,30.00,74,94,10.0,9.0,10.0,9.0,10.0
1487,5,1.0,1.0,3,95.00,,60.00,3,87,9.0,9.0,9.0,9.0,9.0
1488,2,1.0,1.0,1,64.00,,18.00,3,93,8.0,10.0,10.0,10.0,9.0
1489,4,1.0,1.0,2,75.00,,10.00,12,92,9.0,9.0,10.0,10.0,10.0
1490,3,1.0,1.0,2,69.00,,10.00,27,93,10.0,10.0,10.0,9.0,10.0
1491,8,1.0,3.0,3,139.00,,10.00,2,90,8.0,9.0,10.0,10.0,10.0
1492,3,1.0,1.0,1,50.00,,20.00,121,93,9.0,10.0,10.0,9.0,9.0
1493,2,2.0,1.0,2,59.00,,,4,80,8.0,10.0,10.0,9.0,10.0
1494,8,2.0,3.0,3,135.00,300.00,90.00,10,96,10.0,10.0,9.0,9.0,10.0
1495,2,1.0,1.0,1,110.00,,20.00,37,99,10.0,10.0,10.0,10.0,10.0
1496,6,1.0,2.0,2,137.00,,40.00,91,94,10.0,10.0,10.0,9.0,9.0
1497,4,1.0,1.0,2,67.00,250.00,20.00,6,93,9.0,10.0,10.0,10.0,10.0
1498,4,1.0,1.0,1,110.00,,40.00,18,97,10.0,10.0,10.0,10.0,10.0
1499,2,1.0,1.0,1,65.00,,15.00,33,95,10.0,10.0,10.0,9.0,10.0
1500,2,1.0,1.0,1,65.00,,35.00,11,98,10.0,10.0,10.0,9.0,10.0
1501,2,,1.0,1,60.00,,20.00,47,93,10.0,10.0,10.0,9.0,9.0
1502,3,1.0,0.0,1,79.00,300.00,65.00,43,96,10.0,10.0,10.0,9.0,10.0
1503,4,1.0,1.0,1,95.00,,65.00,5,96,10.0,10.0,10.0,10.0,10.0
1504,2,1.0,0.0,1,80.00,150.00,60.00,72,98,10.0,10.0,10.0,9.0,10.0
1505,4,,1.0,2,109.00,,40.00,12,95,10.0,10.0,10.0,9.0,10.0
1506,2,1.0,1.0,1,85.00,,40.00,45,98,10.0,10.0,10.0,10.0,10.0
1507,1,1.0,1.0,1,28.00,95.00,25.00,4,95,10.0,10.0,10.0,10.0,10.0
1508,2,1.0,1.0,1,63.00,,,53,94,9.0,10.0,10.0,9.0,9.0
1509,3,1.0,1.0,1,35.00,,,6,97,10.0,10.0,10.0,10.0,10.0
1510,2,1.0,1.0,1,70.00,,20.00,32,95,10.0,10.0,10.0,10.0,9.0
1511,2,1.0,1.0,1,74.00,250.00,,8,98,10.0,10.0,10.0,10.0,9.0
1512,2,1.0,1.0,1,85.00,,45.00,7,97,10.0,10.0,10.0,9.0,9.0
1513,2,1.0,1.0,1,93.00,,20.00,147,99,10.0,10.0,10.0,10.0,10.0
1514,3,1.0,1.0,1,86.00,,20.00,287,96,10.0,10.0,10.0,9.0,10.0
1515,4,1.0,1.0,2,80.00,,15.00,52,98,10.0,10.0,10.0,10.0,10.0
1516,8,2.0,4.0,6,280.00,550.00,150.00,22,98,10.0,10.0,10.0,10.0,10.0
1517,2,1.0,0.0,1,100.00,700.00,,17,87,9.0,10.0,9.0,9.0,9.0
1518,2,1.0,1.0,1,45.00,200.00,30.00,8,95,9.0,10.0,10.0,9.0,9.0
1519,6,1.0,2.0,3,127.00,150.00,25.00,35,99,10.0,10.0,10.0,10.0,10.0
1520,1,1.5,1.0,1,40.00,200.00,15.00,12,98,10.0,10.0,10.0,10.0,10.0
1521,1,1.0,1.0,1,39.00,,40.00,16,83,9.0,9.0,9.0,10.0,8.0
1522,4,1.0,2.0,1,95.00,100.00,50.00,29,99,10.0,10.0,10.0,10.0,10.0
1523,6,1.0,1.0,2,115.00,100.00,70.00,15,87,9.0,9.0,9.0,9.0,9.0
1524,4,1.0,1.0,2,69.00,150.00,50.00,76,95,10.0,10.0,10.0,9.0,10.0
1525,2,1.0,1.0,1,28.00,295.00,25.00,8,90,9.0,10.0,9.0,8.0,9.0
1526,3,1.0,1.0,1,105.00,100.00,30.00,13,91,9.0,10.0,10.0,9.0,9.0
1527,1,1.0,1.0,1,38.00,,5.00,10,96,10.0,10.0,10.0,10.0,10.0
1528,1,1.0,1.0,1,39.00,100.00,45.00,1,80,8.0,,4.0,,
1529,4,2.0,2.0,2,80.00,150.00,50.00,2,80,8.0,10.0,10.0,10.0,8.0
1530,3,1.0,1.0,2,110.00,150.00,65.00,1,80,8.0,10.0,8.0,8.0,6.0
1531,4,1.0,1.0,4,100.00,,25.00,50,94,10.0,10.0,10.0,10.0,10.0
1532,1,2.0,1.0,1,50.00,,,1,80,8.0,8.0,10.0,6.0,8.0
1533,4,1.0,1.0,2,75.00,,10.00,54,98,10.0,10.0,10.0,10.0,10.0
1534,3,1.0,1.0,2,85.00,250.00,,16,98,10.0,10.0,10.0,9.0,10.0
1535,2,1.0,1.0,1,70.00,100.00,20.00,27,96,10.0,10.0,10.0,10.0,9.0
1536,1,1.5,1.0,1,45.00,250.00,15.00,5,96,10.0,10.0,10.0,10.0,9.0
1537,2,1.0,1.0,1,95.00,,,29,98,10.0,10.0,10.0,10.0,10.0
1538,3,0.5,0.0,2,39.00,,20.00,101,94,9.0,10.0,10.0,9.0,9.0
1539,2,1.0,0.0,2,88.00,,20.00,18,98,10.0,10.0,10.0,10.0,10.0
1540,8,3.0,3.0,3,175.00,200.00,100.00,3,93,10.0,9.0,9.0,9.0,9.0
1541,2,1.0,1.0,1,80.00,100.00,20.00,6,90,10.0,9.0,10.0,9.0,10.0
1542,2,1.0,1.0,1,35.00,295.00,25.00,9,93,8.0,10.0,10.0,10.0,10.0
1543,4,1.0,1.0,1,84.00,,,31,98,10.0,10.0,10.0,10.0,10.0
1544,1,1.0,1.0,1,49.00,,40.00,14,80,8.0,8.0,9.0,9.0,9.0
1545,6,2.0,3.0,3,196.00,350.00,90.00,10,98,10.0,10.0,10.0,10.0,10.0
1546,5,1.0,2.0,3,129.00,250.00,80.00,22,90,10.0,10.0,10.0,9.0,9.0
1547,3,1.0,1.0,2,90.00,200.00,40.00,58,97,10.0,10.0,10.0,9.0,9.0
1548,2,1.0,1.0,1,70.00,100.00,15.00,37,98,10.0,10.0,10.0,9.0,10.0
1549,2,1.0,1.0,1,65.00,200.00,25.00,55,96,10.0,10.0,10.0,9.0,10.0
1550,2,1.0,1.0,1,55.00,,,204,97,10.0,10.0,10.0,9.0,10.0
1551,3,1.0,1.0,2,120.00,500.00,80.00,22,95,10.0,10.0,10.0,10.0,10.0
1552,8,3.5,4.0,5,525.00,1000.00,100.00,4,85,9.0,10.0,10.0,9.0,9.0
1553,1,1.5,1.0,1,90.00,150.00,,25,99,10.0,10.0,10.0,10.0,10.0
1554,10,4.0,6.0,7,750.00,1000.00,300.00,13,94,10.0,10.0,9.0,9.0,9.0
1555,6,2.0,3.0,3,250.00,200.00,100.00,9,93,10.0,10.0,9.0,10.0,10.0
1556,2,1.0,1.0,1,125.00,,50.00,18,99,10.0,10.0,10.0,10.0,10.0
1557,10,3.0,4.0,4,380.00,100.00,100.00,38,95,9.0,9.0,10.0,9.0,9.0
1558,5,1.0,2.0,3,160.00,500.00,80.00,25,92,10.0,10.0,10.0,10.0,9.0
1559,2,1.0,1.0,1,66.00,,15.00,63,96,10.0,10.0,10.0,9.0,10.0
1560,2,1.0,1.0,1,65.00,,,53,92,9.0,10.0,10.0,9.0,9.0
1561,2,1.0,1.0,1,60.00,,,45,87,9.0,9.0,9.0,9.0,9.0
1562,4,3.0,2.0,2,295.00,150.00,145.00,25,99,10.0,10.0,10.0,10.0,10.0
1563,3,1.0,1.0,3,50.00,100.00,,20,97,10.0,10.0,10.0,10.0,10.0
1564,2,1.0,1.0,1,89.00,175.00,,134,98,10.0,10.0,10.0,10.0,10.0
1565,4,1.0,2.0,2,175.00,500.00,50.00,2,90,9.0,10.0,9.0,9.0,9.0
1566,3,1.0,1.0,1,95.00,350.00,85.00,48,93,9.0,10.0,10.0,10.0,9.0
1567,4,1.0,2.0,2,80.00,150.00,85.00,4,80,10.0,9.0,7.0,9.0,8.0
1568,3,1.0,0.0,2,65.00,100.00,60.00,4,85,9.0,8.0,9.0,8.0,9.0
1569,6,2.0,2.0,2,150.00,250.00,100.00,1,80,10.0,10.0,10.0,10.0,8.0
1570,2,1.0,1.0,1,94.00,400.00,75.00,21,99,10.0,10.0,10.0,10.0,10.0
1571,2,1.0,1.0,2,109.00,500.00,75.00,12,96,9.0,10.0,10.0,10.0,10.0
1572,2,1.0,1.0,1,62.00,,25.00,20,94,9.0,10.0,10.0,10.0,9.0
1573,2,1.0,1.0,1,64.00,,,22,96,10.0,10.0,10.0,9.0,10.0
1574,2,1.0,1.0,1,100.00,,,45,99,10.0,10.0,10.0,10.0,10.0
1575,4,1.0,1.0,2,125.00,,40.00,30,98,10.0,10.0,10.0,10.0,10.0
1576,7,1.0,2.0,3,129.00,,40.00,136,84,8.0,9.0,9.0,9.0,9.0
1577,5,1.0,2.0,3,130.00,,75.00,4,80,7.0,8.0,8.0,8.0,8.0
1578,2,0.0,1.0,1,55.00,,15.00,6,97,10.0,10.0,10.0,9.0,10.0
1579,6,1.0,2.0,4,160.00,200.00,50.00,5,88,10.0,10.0,10.0,10.0,10.0
1580,2,0.0,1.0,1,55.00,,15.00,14,97,10.0,10.0,10.0,10.0,10.0
1581,4,1.0,1.0,2,115.00,,,12,98,10.0,10.0,10.0,10.0,10.0
1582,2,1.0,1.0,1,110.00,,25.00,19,95,10.0,10.0,10.0,10.0,10.0
1583,9,2.5,4.0,5,750.00,,75.00,17,99,10.0,10.0,10.0,10.0,10.0
1584,2,1.0,1.0,1,89.00,,,320,98,10.0,10.0,10.0,10.0,10.0
1585,2,1.5,1.0,1,100.00,,10.00,23,98,10.0,10.0,10.0,10.0,9.0
1586,2,1.0,1.0,1,125.00,,40.00,29,96,10.0,10.0,10.0,10.0,9.0
1587,2,1.0,1.0,1,115.00,150.00,35.00,24,99,10.0,10.0,10.0,10.0,10.0
1588,1,1.0,1.0,1,59.00,150.00,50.00,4,95,10.0,10.0,10.0,10.0,10.0
1589,2,1.0,1.0,1,122.00,250.00,50.00,12,94,10.0,10.0,10.0,10.0,9.0
1590,6,2.0,2.0,2,175.00,,100.00,4,90,8.0,10.0,9.0,8.0,8.0
1591,2,1.0,1.0,1,69.00,200.00,12.00,124,97,10.0,10.0,10.0,10.0,10.0
1592,2,1.0,0.0,1,95.00,300.00,40.00,91,95,10.0,10.0,10.0,10.0,10.0
1593,2,1.0,0.0,1,100.00,,20.00,3,93,9.0,9.0,10.0,10.0,9.0
1594,3,1.0,0.0,1,175.00,,50.00,8,93,9.0,10.0,10.0,10.0,9.0
1595,4,2.0,2.0,2,195.00,,95.00,31,97,10.0,10.0,10.0,10.0,9.0
1596,2,1.0,1.0,1,145.00,,20.00,4,93,7.0,10.0,10.0,9.0,9.0
1597,3,1.0,0.0,1,100.00,,15.00,16,96,10.0,10.0,10.0,10.0,10.0
1598,9,3.5,5.0,5,550.00,,175.00,19,94,10.0,10.0,10.0,10.0,9.0
1599,2,1.0,1.0,1,162.00,,35.00,1,80,8.0,10.0,10.0,10.0,10.0
1600,6,1.0,0.0,3,130.00,,,17,88,10.0,9.0,9.0,9.0,8.0
1601,2,1.0,1.0,1,79.00,,,26,94,9.0,10.0,10.0,10.0,9.0
1602,2,1.0,0.0,1,85.00,,25.00,11,91,10.0,10.0,10.0,10.0,9.0
1603,2,1.0,0.0,1,70.00,300.00,35.00,64,89,9.0,10.0,10.0,10.0,9.0
1604,2,1.0,0.0,1,119.00,350.00,75.00,9,96,10.0,10.0,10.0,10.0,9.0
1605,3,1.0,0.0,1,149.00,200.00,50.00,43,98,10.0,10.0,10.0,10.0,10.0
1606,5,1.0,1.0,1,139.00,,25.00,19,97,10.0,10.0,10.0,10.0,10.0
1607,4,1.0,1.0,2,150.00,,70.00,28,99,10.0,10.0,10.0,10.0,10.0
1608,2,1.0,1.0,1,79.00,100.00,72.00,278,89,8.0,9.0,10.0,9.0,9.0
1609,6,2.5,2.0,3,147.00,250.00,125.00,55,98,10.0,10.0,10.0,10.0,10.0
1610,8,2.5,3.0,4,256.00,200.00,60.00,70,98,10.0,10.0,10.0,10.0,9.0
1611,3,1.0,1.0,1,129.00,200.00,40.00,32,96,10.0,10.0,10.0,10.0,9.0
1612,1,1.0,0.0,1,59.00,95.00,25.00,1,80,10.0,10.0,10.0,10.0,8.0
1613,2,1.0,1.0,1,79.00,100.00,72.00,189,84,8.0,9.0,9.0,9.0,9.0
1614,4,1.0,1.0,1,150.00,,70.00,8,93,8.0,9.0,10.0,10.0,9.0
1615,4,1.0,2.0,2,175.00,200.00,25.00,6,93,9.0,10.0,10.0,9.0,8.0
1616,4,1.0,1.0,2,100.00,200.00,45.00,28,90,10.0,10.0,9.0,10.0,8.0
1617,2,1.0,0.0,1,75.00,,35.00,22,94,9.0,9.0,10.0,10.0,9.0
1618,2,1.0,0.0,1,103.00,400.00,50.00,24,96,10.0,10.0,10.0,10.0,9.0
1619,2,1.0,0.0,1,80.00,,50.00,15,88,9.0,9.0,10.0,9.0,8.0
1620,2,1.0,1.0,1,90.00,150.00,25.00,175,97,10.0,10.0,10.0,10.0,10.0
1621,2,1.5,1.0,1,69.00,300.00,25.00,104,99,10.0,10.0,10.0,10.0,10.0
1622,2,1.0,1.0,1,65.00,,,6,87,10.0,10.0,10.0,10.0,9.0
1623,4,1.0,1.0,2,110.00,200.00,65.00,5,92,10.0,9.0,9.0,10.0,9.0
1624,2,1.0,1.0,1,98.00,150.00,15.00,22,96,9.0,10.0,10.0,10.0,9.0
1625,8,2.0,2.0,3,325.00,150.00,40.00,23,90,9.0,9.0,10.0,10.0,9.0
1626,4,1.0,0.0,2,90.00,100.00,40.00,2,90,10.0,10.0,10.0,10.0,10.0
1627,2,1.0,0.0,1,110.00,,15.00,20,97,10.0,10.0,10.0,9.0,10.0
1628,5,2.0,2.0,2,210.00,150.00,40.00,10,96,8.0,10.0,9.0,10.0,9.0
1629,3,1.0,1.0,1,210.00,,35.00,25,95,9.0,10.0,10.0,10.0,10.0
1630,1,1.0,1.0,1,62.00,,,71,87,9.0,10.0,10.0,10.0,9.0
1631,4,2.0,1.0,1,70.00,,20.00,38,98,10.0,10.0,10.0,10.0,10.0
1632,2,1.0,1.0,1,58.00,,25.00,117,94,10.0,10.0,10.0,10.0,9.0
1633,2,1.5,1.0,1,81.00,,,3,93,9.0,10.0,10.0,10.0,9.0
1634,6,1.0,2.0,3,99.00,120.00,100.00,3,80,8.0,8.0,8.0,10.0,6.0
1635,2,1.0,1.0,1,64.00,,,55,88,8.0,10.0,10.0,10.0,9.0
1636,4,2.0,2.0,2,160.00,,75.00,13,95,9.0,10.0,10.0,10.0,9.0
1637,3,1.0,1.0,1,155.00,750.00,75.00,15,98,9.0,10.0,10.0,10.0,9.0
1638,2,1.0,1.0,1,135.00,,,8,88,9.0,9.0,10.0,9.0,8.0
1639,4,1.0,1.0,2,75.00,,,134,80,8.0,9.0,9.0,9.0,8.0
1640,2,1.0,1.0,1,120.00,,25.00,36,97,10.0,10.0,10.0,10.0,10.0
1641,4,1.0,1.0,1,135.00,300.00,60.00,135,95,9.0,10.0,10.0,10.0,9.0
1642,2,1.5,1.0,2,79.00,150.00,25.00,132,95,10.0,10.0,10.0,10.0,9.0
1643,2,1.0,0.0,1,109.00,,,7,89,10.0,9.0,9.0,8.0,9.0
1644,2,1.0,1.0,2,45.00,,25.00,15,97,9.0,10.0,10.0,10.0,9.0
1645,1,1.0,1.0,1,58.00,,,279,95,10.0,10.0,10.0,10.0,10.0
1646,2,1.0,1.0,2,100.00,100.00,60.00,7,80,9.0,10.0,9.0,10.0,9.0
1647,2,1.0,1.0,1,139.00,750.00,85.00,19,99,10.0,10.0,10.0,10.0,10.0
1648,2,1.5,1.0,1,169.00,,,15,97,9.0,10.0,10.0,10.0,9.0
1649,4,1.0,1.0,2,85.00,125.00,,15,97,9.0,10.0,10.0,10.0,10.0
1650,7,1.0,2.0,2,100.00,250.00,89.00,12,92,10.0,10.0,10.0,10.0,10.0
1651,4,1.0,1.0,1,125.00,500.00,30.00,27,96,10.0,10.0,10.0,10.0,9.0
1652,2,1.0,1.0,1,100.00,,,8,95,10.0,10.0,10.0,9.0,10.0
1653,1,1.0,1.0,1,40.00,,,44,90,9.0,10.0,10.0,10.0,9.0
1654,8,2.0,2.0,3,250.00,800.00,120.00,41,96,10.0,10.0,10.0,10.0,9.0
1655,1,0.5,1.0,1,55.00,350.00,35.00,10,96,9.0,9.0,9.0,10.0,10.0
1656,1,0.5,1.0,1,53.00,350.00,35.00,5,92,9.0,8.0,10.0,10.0,9.0
1657,1,0.5,1.0,1,55.00,350.00,35.00,1,80,8.0,4.0,6.0,8.0,8.0
1658,2,1.0,1.0,1,75.00,,10.00,6,92,8.0,9.0,10.0,10.0,9.0
1659,2,1.0,1.0,1,89.00,,10.00,294,91,9.0,9.0,10.0,10.0,9.0
1660,2,1.0,1.0,1,90.00,,15.00,49,96,10.0,10.0,10.0,10.0,10.0
1661,2,1.0,1.0,1,199.00,300.00,68.00,22,94,9.0,10.0,10.0,10.0,9.0
1662,2,1.0,1.0,1,95.00,,20.00,83,99,10.0,10.0,10.0,10.0,10.0
1663,2,1.0,1.0,1,89.00,150.00,20.00,19,97,10.0,10.0,10.0,10.0,10.0
1664,2,1.0,1.0,1,110.00,,35.00,12,93,10.0,10.0,10.0,10.0,9.0
1665,2,1.0,0.0,1,155.00,,35.00,135,92,9.0,9.0,10.0,10.0,9.0
1666,4,,1.0,1,119.00,200.00,88.00,52,96,10.0,9.0,10.0,10.0,9.0
1667,2,1.0,1.0,1,159.00,,50.00,8,95,10.0,10.0,10.0,10.0,10.0
1668,5,1.0,1.0,3,125.00,250.00,60.00,8,95,10.0,10.0,10.0,10.0,9.0
1669,2,1.0,1.0,1,25.00,,,39,85,7.0,9.0,10.0,10.0,9.0
1670,5,1.0,1.0,3,225.00,250.00,60.00,84,91,8.0,9.0,10.0,10.0,9.0
1671,2,1.0,1.0,1,140.00,250.00,35.00,8,98,10.0,10.0,10.0,10.0,10.0
1672,4,1.0,1.0,2,89.00,,25.00,15,89,9.0,9.0,9.0,9.0,9.0
1673,2,1.0,2.0,1,190.00,,20.00,31,93,10.0,10.0,10.0,10.0,9.0
1674,2,1.0,1.0,1,99.00,,25.00,15,97,10.0,10.0,10.0,10.0,9.0
1675,2,1.0,1.0,1,100.00,,35.00,51,94,9.0,10.0,10.0,10.0,9.0
1676,1,1.0,1.0,1,58.00,,,263,96,10.0,10.0,10.0,10.0,10.0
1677,6,1.0,2.0,2,150.00,500.00,95.00,5,96,10.0,10.0,10.0,10.0,10.0
1678,2,1.0,1.0,1,59.00,,30.00,24,97,9.0,10.0,10.0,10.0,10.0
1679,2,1.0,0.0,1,80.00,,,2,90,10.0,10.0,10.0,10.0,9.0
1680,2,1.0,0.0,1,97.00,,27.00,8,95,10.0,10.0,10.0,10.0,9.0
1681,4,1.0,1.0,1,174.00,,60.00,19,98,10.0,10.0,10.0,10.0,9.0
1682,2,1.0,1.0,1,89.00,,10.00,193,90,9.0,9.0,9.0,10.0,9.0
1683,2,1.0,1.0,1,100.00,,,7,94,9.0,10.0,10.0,9.0,9.0
1684,4,2.0,2.0,2,130.00,,80.00,3,80,6.0,8.0,9.0,7.0,7.0
1685,4,1.0,1.0,1,132.00,,,11,96,8.0,10.0,10.0,10.0,9.0
1686,4,1.0,1.0,1,119.00,200.00,87.00,61,96,10.0,10.0,10.0,10.0,9.0
1687,2,1.0,1.0,2,115.00,250.00,50.00,17,95,10.0,10.0,10.0,10.0,10.0
1688,2,1.0,1.0,1,120.00,100.00,10.00,41,93,9.0,10.0,10.0,10.0,9.0
1689,2,1.0,1.0,1,70.00,,,4,90,9.0,10.0,10.0,10.0,9.0
1690,2,1.0,1.0,1,150.00,,,44,95,10.0,10.0,10.0,10.0,10.0
1691,2,1.0,1.0,1,145.00,,,29,93,9.0,10.0,10.0,10.0,9.0
1692,4,1.0,1.0,3,100.00,200.00,,11,98,10.0,10.0,10.0,10.0,10.0
1693,3,1.0,0.0,1,115.00,200.00,10.00,6,97,9.0,9.0,10.0,10.0,9.0
1694,2,1.0,1.0,1,149.00,,75.00,28,98,10.0,10.0,10.0,10.0,9.0
1695,2,1.0,1.0,1,59.00,100.00,35.00,24,93,9.0,9.0,10.0,9.0,9.0
1696,1,1.0,1.0,1,70.00,,,22,98,10.0,10.0,10.0,10.0,10.0
1697,5,1.0,1.0,2,84.00,,20.00,38,97,9.0,10.0,10.0,10.0,10.0
1698,3,1.0,1.0,1,167.00,300.00,60.00,48,96,10.0,10.0,10.0,10.0,9.0
1699,5,2.0,2.0,2,259.00,150.00,80.00,13,98,9.0,10.0,10.0,10.0,9.0
1700,2,1.0,1.0,1,139.00,450.00,60.00,55,97,10.0,10.0,10.0,10.0,10.0
1701,4,1.0,2.0,2,185.00,500.00,,13,98,10.0,10.0,10.0,10.0,10.0
1702,3,1.0,0.0,2,99.00,,,17,98,10.0,10.0,10.0,10.0,10.0
1703,2,1.0,1.0,1,85.00,,,40,94,10.0,10.0,10.0,10.0,9.0
1704,8,3.5,4.0,5,260.00,500.00,150.00,23,90,9.0,9.0,9.0,9.0,9.0
1705,2,1.0,1.0,1,119.00,,,17,91,9.0,10.0,10.0,10.0,9.0
1706,3,1.0,1.0,1,69.00,100.00,72.00,255,85,8.0,9.0,9.0,9.0,9.0
1707,4,1.0,1.0,1,90.00,,,9,84,8.0,10.0,9.0,10.0,9.0
1708,2,1.0,0.0,1,69.00,95.00,25.00,4,90,10.0,9.0,10.0,10.0,9.0
1709,2,1.0,1.0,1,212.00,,,4,95,10.0,10.0,10.0,10.0,9.0
1710,1,1.0,1.0,1,47.00,,,14,94,10.0,10.0,10.0,10.0,10.0
1711,3,1.0,2.0,1,100.00,100.00,,4,80,9.0,9.0,10.0,10.0,9.0
1712,4,1.0,0.0,2,95.00,500.00,50.00,16,95,9.0,10.0,10.0,10.0,9.0
1713,2,1.0,1.0,1,90.00,,60.00,14,99,10.0,10.0,10.0,10.0,9.0
1714,2,1.0,1.0,1,80.00,,,105,95,9.0,10.0,10.0,10.0,9.0
1715,6,1.0,2.0,3,200.00,,25.00,17,96,9.0,10.0,10.0,10.0,9.0
