accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6,1.0,2.0,3,199.00,250.00,100.00,21,88,9.0,9.0,9.0,9.0,9.0
4,1.0,1.0,2,100.00,200.00,50.00,16,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,45.00,150.00,15.00,82,91,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,99.00,500.00,,18,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,69.00,175.00,20.00,15,97,10.0,10.0,10.0,9.0,10.0
2,3.0,1.0,1,65.00,100.00,10.00,77,95,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,60.00,,10.00,3,87,9.0,10.0,10.0,8.0,9.0
8,1.0,3.0,3,175.00,250.00,100.00,56,92,9.0,10.0,10.0,8.0,9.0
5,1.0,1.0,2,80.00,,,74,86,9.0,10.0,9.0,9.0,9.0
2,1.0,0.0,1,85.00,150.00,50.00,5,96,10.0,10.0,10.0,9.0,10.0
6,1.0,2.0,3,105.00,200.00,30.00,55,92,9.0,9.0,9.0,8.0,9.0
2,1.0,0.0,1,90.00,,50.00,4,95,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,3,125.00,500.00,99.00,15,95,10.0,10.0,10.0,10.0,9.0
4,1.0,2.0,2,105.00,100.00,75.00,14,99,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,85.00,100.00,35.00,16,95,10.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,49.00,,,39,86,8.0,9.0,9.0,9.0,8.0
2,0.5,1.0,1,50.00,,,21,93,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,50.00,,,3,87,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,2,25.00,,,4,90,10.0,10.0,10.0,9.0,10.0
2,2.0,1.0,1,49.00,400.00,30.00,3,80,8.0,8.0,7.0,10.0,9.0
6,1.5,2.0,3,129.00,,35.00,12,80,8.0,9.0,9.0,8.0,9.0
2,1.0,1.0,2,42.00,100.00,25.00,16,95,9.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,120.00,200.00,50.00,21,97,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,56.00,,25.00,31,94,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,60.00,100.00,30.00,29,99,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,1,67.00,300.00,125.00,21,84,9.0,10.0,9.0,7.0,9.0
4,1.0,1.0,1,95.00,200.00,50.00,26,97,10.0,10.0,10.0,10.0,10.0
5,2.0,2.0,2,115.00,100.00,20.00,3,93,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,50.00,,20.00,58,95,10.0,10.0,10.0,9.0,10.0
6,2.0,3.0,4,199.00,,,7,91,9.0,9.0,9.0,7.0,9.0
3,1.0,1.0,1,86.00,500.00,80.00,36,96,9.0,10.0,10.0,9.0,9.0
7,1.0,2.0,4,175.00,250.00,100.00,57,91,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,55.00,,,48,83,8.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,68.00,100.00,,49,93,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,100.00,30.00,11,95,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,90.00,,35.00,22,98,10.0,10.0,10.0,10.0,10.0
8,1.5,3.0,4,139.00,300.00,100.00,43,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,50.00,,,14,94,9.0,10.0,10.0,10.0,10.0
2,2.0,1.0,1,85.00,,30.00,52,96,10.0,10.0,10.0,9.0,10.0
5,1.0,2.0,6,100.00,,,2,90,8.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,63.00,100.00,50.00,16,96,9.0,10.0,10.0,10.0,10.0
5,1.0,2.0,3,135.00,300.00,95.00,20,91,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,2,69.00,250.00,50.00,1,80,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,3,280.00,,50.00,2,90,10.0,10.0,10.0,9.0,9.0
5,1.0,3.0,3,98.00,,,13,85,9.0,10.0,10.0,9.0,9.0
3,1.0,2.0,2,109.00,200.00,75.00,19,93,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,69.00,,10.00,209,96,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,3,75.00,,,76,94,9.0,10.0,10.0,10.0,9.0
10,3.0,4.0,5,300.00,250.00,159.00,4,85,9.0,9.0,9.0,10.0,9.0
2,1.0,1.0,1,85.00,,50.00,113,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,52.00,,20.00,44,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,100.00,,50.00,23,97,10.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,50.00,,10.00,52,89,9.0,10.0,9.0,9.0,9.0
2,1.0,1.0,1,35.00,500.00,50.00,15,89,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,66.00,100.00,20.00,24,94,10.0,9.0,9.0,9.0,10.0
7,1.0,2.0,3,89.00,,45.00,56,90,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,45.00,,,39,97,10.0,10.0,10.0,9.0,10.0
10,2.0,3.0,3,215.00,200.00,,6,83,9.0,10.0,9.0,7.0,8.0
2,1.0,0.0,1,138.00,,,11,88,8.0,10.0,10.0,9.0,9.0
4,1.5,2.0,3,165.00,,75.00,14,91,10.0,10.0,10.0,10.0,10.0
4,2.0,1.0,2,129.00,500.00,100.00,106,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,75.00,,10.00,105,97,10.0,10.0,10.0,10.0,10.0
7,1.5,3.0,4,177.00,250.00,100.00,7,90,9.0,10.0,9.0,9.0,10.0
5,1.5,1.0,2,85.00,,,67,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,87.00,100.00,35.00,6,90,10.0,9.0,9.0,10.0,10.0
2,1.5,1.0,1,60.00,,,70,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,39.00,300.00,35.00,23,96,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,,5.00,64,98,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,42.00,150.00,,57,96,10.0,10.0,10.0,9.0,9.0
2,1.5,1.0,1,126.00,300.00,50.00,14,97,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,79.00,100.00,40.00,7,90,9.0,10.0,10.0,8.0,9.0
6,1.0,1.0,4,169.00,100.00,65.00,4,87,7.0,6.0,6.0,7.0,7.0
3,1.0,1.0,3,79.00,95.00,50.00,14,95,8.0,10.0,10.0,8.0,9.0
2,1.0,1.0,1,69.00,100.00,35.00,4,86,8.0,10.0,10.0,8.0,8.0
1,1.0,1.0,1,60.00,,,4,90,9.0,10.0,10.0,9.0,9.0
2,1.5,1.0,1,100.00,,35.00,18,91,9.0,10.0,9.0,9.0,9.0
3,1.0,0.0,1,90.00,250.00,50.00,24,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,59.00,200.00,70.00,14,86,10.0,10.0,10.0,9.0,8.0
3,1.0,2.0,2,70.00,,30.00,8,91,9.0,10.0,10.0,10.0,10.0
3,1.0,1.0,2,65.00,,15.00,3,93,8.0,10.0,10.0,9.0,10.0
6,1.0,2.0,2,85.00,250.00,35.00,99,97,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,99.00,,60.00,14,94,10.0,10.0,10.0,9.0,9.0
14,3.0,5.0,9,399.00,300.00,155.00,81,87,8.0,9.0,9.0,8.0,8.0
2,0.5,1.0,1,65.00,,,10,92,9.0,10.0,10.0,10.0,8.0
2,,1.0,1,75.00,100.00,,238,94,9.0,10.0,10.0,9.0,9.0
8,2.0,3.0,5,219.00,150.00,99.00,29,86,9.0,10.0,10.0,8.0,8.0
7,1.0,2.0,4,165.00,150.00,75.00,41,89,8.0,9.0,10.0,8.0,9.0
2,1.5,1.0,1,87.00,,15.00,45,95,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,75.00,,,137,97,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,30.00,,8.00,81,94,9.0,10.0,10.0,9.0,10.0
6,2.0,2.0,2,149.00,750.00,125.00,21,87,10.0,10.0,10.0,8.0,9.0
3,1.0,1.0,1,69.00,150.00,65.00,26,95,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,69.00,200.00,70.00,18,91,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,80.00,,,59,97,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,55.00,,10.00,136,94,8.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,75.00,,50.00,14,94,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,69.00,200.00,70.00,68,91,10.0,10.0,10.0,9.0,9.0
5,1.0,1.0,4,112.00,,20.00,65,91,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,65.00,,,35,98,10.0,10.0,10.0,10.0,10.0
6,1.0,3.0,3,104.00,100.00,50.00,24,82,8.0,9.0,9.0,9.0,9.0
1,1.5,1.0,1,60.00,,10.00,34,95,10.0,9.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,,,3,80,6.0,8.0,10.0,9.0,9.0
5,1.0,2.0,2,144.00,,85.00,15,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,69.00,100.00,40.00,15,98,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,108.00,250.00,85.00,80,98,10.0,10.0,10.0,9.0,9.0
4,2.0,1.0,1,159.00,,80.00,14,96,10.0,10.0,10.0,9.0,9.0
4,1.0,2.0,3,85.00,200.00,50.00,11,98,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,135.00,250.00,50.00,79,99,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,2,120.00,,20.00,7,91,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,70.00,300.00,50.00,9,91,9.0,10.0,10.0,9.0,9.0
2,1.5,1.0,1,150.00,,25.00,9,96,10.0,9.0,10.0,9.0,9.0
5,2.5,2.0,2,120.00,100.00,40.00,1,80,6.0,10.0,10.0,10.0,10.0
2,0.5,1.0,1,65.00,,,14,96,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,60.00,,,10,98,8.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,36.00,150.00,,67,94,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,95.00,200.00,65.00,109,95,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,75.00,100.00,15.00,93,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,60.00,300.00,30.00,13,97,10.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,37.00,150.00,,46,95,9.0,10.0,10.0,9.0,9.0
4,1.0,1.0,3,84.00,150.00,25.00,52,97,10.0,10.0,10.0,9.0,10.0
1,1.0,1.0,1,39.00,200.00,50.00,12,98,9.0,10.0,10.0,10.0,10.0
5,1.0,1.0,2,105.00,95.00,40.00,68,94,10.0,10.0,10.0,8.0,9.0
3,0.5,0.0,2,105.00,200.00,40.00,39,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,34.00,500.00,10.00,11,93,9.0,9.0,9.0,9.0,10.0
3,1.0,1.0,2,35.00,500.00,15.00,15,92,9.0,9.0,8.0,9.0,10.0
2,1.0,1.0,1,65.00,,25.00,31,97,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,2,75.00,250.00,20.00,2,90,10.0,10.0,10.0,10.0,10.0
12,3.0,4.0,6,199.00,199.00,189.00,36,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,45.00,200.00,50.00,25,96,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,85.00,100.00,,17,96,9.0,10.0,10.0,9.0,9.0
5,2.5,3.0,3,150.00,,200.00,9,89,9.0,10.0,10.0,9.0,9.0
4,1.0,1.0,2,99.00,95.00,25.00,54,97,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,95.00,100.00,50.00,9,96,10.0,9.0,10.0,9.0,9.0
4,1.0,0.0,1,79.00,,38.00,24,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,70.00,,,2,90,9.0,10.0,10.0,8.0,9.0
2,1.0,1.0,1,48.00,,25.00,297,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,,,106,96,10.0,10.0,10.0,9.0,10.0
6,1.0,3.0,3,99.00,200.00,109.00,72,93,10.0,10.0,10.0,9.0,9.0
4,2.0,2.0,2,120.00,,,11,95,9.0,9.0,10.0,9.0,9.0
2,1.0,1.0,1,49.00,,,59,86,9.0,9.0,9.0,9.0,9.0
6,1.0,1.0,1,70.00,300.00,30.00,22,98,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,99.00,,17.00,47,90,10.0,10.0,10.0,8.0,9.0
4,1.0,1.0,1,45.00,,,7,94,8.0,10.0,9.0,9.0,9.0
2,2.0,1.0,1,68.00,,30.00,18,96,9.0,10.0,10.0,8.0,10.0
2,1.0,1.0,2,55.00,,,14,93,9.0,9.0,9.0,8.0,9.0
2,1.0,1.0,1,40.00,,5.00,6,93,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,48.00,100.00,,20,92,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,300.00,15.00,21,94,9.0,10.0,9.0,9.0,10.0
2,1.0,1.0,1,35.00,500.00,10.00,16,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,67.00,,25.00,16,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,55.00,,,13,92,10.0,9.0,9.0,8.0,10.0
12,3.0,4.0,4,169.00,300.00,95.00,42,91,9.0,9.0,10.0,9.0,9.0
2,0.0,0.0,2,75.00,100.00,20.00,7,91,10.0,10.0,10.0,9.0,9.0
3,1.0,1.0,2,88.00,100.00,10.00,32,95,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,35.00,500.00,10.00,16,90,9.0,9.0,10.0,8.0,10.0
2,1.0,1.0,1,57.00,,20.00,12,95,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,37.00,500.00,10.00,12,98,10.0,9.0,10.0,9.0,10.0
2,1.0,1.0,1,60.00,,20.00,14,92,9.0,9.0,10.0,10.0,10.0
2,1.0,1.0,1,39.00,500.00,10.00,23,97,10.0,10.0,10.0,9.0,10.0
1,1.0,1.0,1,42.00,,10.00,18,99,10.0,10.0,10.0,8.0,10.0
2,1.0,1.0,1,60.00,,15.00,144,93,10.0,10.0,9.0,9.0,10.0
2,1.0,1.0,1,69.00,95.00,5.00,55,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,69.00,,10.00,75,95,10.0,10.0,10.0,9.0,9.0
5,2.5,2.0,4,300.00,,150.00,1,80,8.0,10.0,8.0,10.0,8.0
3,1.0,1.0,1,65.00,,10.00,47,95,10.0,10.0,10.0,9.0,10.0
2,1.5,1.0,1,50.00,95.00,,81,91,9.0,10.0,10.0,9.0,9.0
2,1.5,1.0,1,65.00,,,67,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,95.00,,73,97,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,90.00,150.00,20.00,127,98,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,80.00,100.00,25.00,29,94,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,99.00,125.00,60.00,179,97,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,2,75.00,100.00,30.00,151,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,110.00,100.00,75.00,51,87,9.0,9.0,9.0,7.0,8.0
6,1.0,2.0,3,125.00,100.00,,138,92,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,90.00,100.00,30.00,38,96,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,40.00,95.00,35.00,18,93,10.0,10.0,9.0,9.0,10.0
2,1.0,1.0,1,50.00,,50.00,22,98,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,95.00,100.00,35.00,77,97,10.0,10.0,10.0,9.0,10.0
2,1.5,1.0,1,72.00,,15.00,46,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,100.00,100.00,35.00,80,96,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,55.00,,,17,99,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,65.00,,,22,91,9.0,10.0,10.0,9.0,9.0
5,1.0,2.0,2,124.00,100.00,75.00,45,91,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,70.00,,10.00,32,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,200.00,25.00,14,88,10.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,65.00,,25.00,22,92,9.0,10.0,10.0,8.0,9.0
2,1.5,1.0,1,72.00,,15.00,41,97,10.0,10.0,10.0,9.0,10.0
6,1.0,3.0,4,115.00,200.00,25.00,88,97,10.0,10.0,10.0,9.0,10.0
6,2.0,3.0,3,220.00,150.00,90.00,4,95,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,90.00,,25.00,6,97,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,90.00,100.00,20.00,16,86,9.0,10.0,10.0,9.0,9.0
1,2.5,1.0,1,25.00,,10.00,40,92,10.0,10.0,9.0,9.0,9.0
6,2.5,3.0,2,175.00,,,3,93,7.0,10.0,10.0,9.0,9.0
6,2.5,3.0,2,150.00,,,1,97,10.0,10.0,10.0,8.0,10.0
3,1.0,1.0,2,85.00,150.00,50.00,36,98,10.0,10.0,10.0,9.0,10.0
7,1.0,2.0,3,110.00,,60.00,53,92,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,150.00,25.00,11,96,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,65.00,250.00,40.00,27,99,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,2,90.00,,,15,95,10.0,10.0,10.0,8.0,10.0
2,1.0,1.0,1,70.00,,,9,96,10.0,10.0,10.0,9.0,10.0
6,1.0,3.0,4,199.00,250.00,106.00,7,94,10.0,9.0,9.0,9.0,9.0
4,1.0,1.0,2,70.00,,,13,98,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,58.00,,20.00,24,97,10.0,10.0,10.0,9.0,10.0
8,3.0,4.0,5,300.00,250.00,,16,94,9.0,10.0,10.0,8.0,9.0
2,1.0,1.0,1,95.00,250.00,60.00,18,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,95.00,300.00,75.00,13,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,70.00,,25.00,26,98,10.0,10.0,10.0,10.0,10.0
7,3.0,3.0,3,150.00,250.00,120.00,19,93,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,42.00,,,190,96,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,85.00,100.00,50.00,56,90,9.0,10.0,10.0,9.0,9.0
3,1.0,0.0,1,125.00,,20.00,21,99,10.0,10.0,10.0,10.0,10.0
5,1.0,1.0,3,90.00,,60.00,69,95,10.0,10.0,10.0,10.0,10.0
4,1.5,2.0,2,140.00,,80.00,2,80,10.0,10.0,10.0,9.0,8.0
2,1.5,1.0,1,50.00,,50.00,7,89,9.0,9.0,9.0,7.0,9.0
6,2.0,3.0,3,139.00,100.00,60.00,7,89,9.0,10.0,10.0,9.0,10.0
5,1.5,2.0,2,126.00,1000.00,100.00,7,94,9.0,9.0,10.0,9.0,10.0
2,1.0,1.0,1,105.00,400.00,40.00,20,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,80.00,100.00,35.00,21,99,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,92.00,400.00,50.00,90,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,69.00,,,18,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,75.00,250.00,35.00,39,92,9.0,10.0,10.0,9.0,9.0
3,,1.0,2,105.00,,,40,97,10.0,10.0,10.0,9.0,10.0
6,1.0,2.0,3,150.00,500.00,125.00,8,85,9.0,9.0,10.0,8.0,8.0
2,1.0,1.0,2,150.00,,50.00,25,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,54.00,,,22,94,10.0,9.0,9.0,8.0,9.0
2,1.0,1.0,1,52.00,,,80,96,10.0,9.0,10.0,9.0,10.0
2,1.0,1.0,1,80.00,150.00,,32,94,9.0,10.0,10.0,8.0,9.0
4,1.0,2.0,2,200.00,,90.00,3,80,8.0,10.0,10.0,9.0,8.0
2,1.0,1.0,1,68.00,,,67,99,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,39.00,,,3,93,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,95.00,,,46,91,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,89.00,125.00,35.00,46,96,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,62.00,,,206,95,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,70.00,150.00,75.00,7,87,9.0,10.0,9.0,8.0,8.0
2,1.0,1.0,1,110.00,,,4,95,10.0,9.0,10.0,10.0,9.0
3,1.0,1.0,2,70.00,100.00,20.00,97,92,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,39.00,,,21,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,36.00,500.00,10.00,19,94,10.0,9.0,10.0,9.0,10.0
2,1.0,0.0,1,100.00,200.00,,40,94,10.0,10.0,9.0,9.0,9.0
6,2.0,3.0,4,250.00,150.00,100.00,1,80,10.0,10.0,10.0,8.0,8.0
2,1.0,1.0,1,38.00,100.00,,166,93,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,,,34,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,68.00,,10.00,55,97,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,110.00,150.00,50.00,15,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,100.00,100.00,50.00,31,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,34.00,500.00,10.00,12,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,41.00,500.00,10.00,21,95,10.0,10.0,9.0,9.0,10.0
4,1.0,1.0,2,98.00,,100.00,1,80,10.0,10.0,10.0,8.0,8.0
5,2.0,2.0,3,188.00,250.00,95.00,26,96,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,80.00,,25.00,27,96,10.0,10.0,10.0,10.0,10.0
8,1.5,4.0,4,150.00,300.00,250.00,28,90,9.0,9.0,10.0,9.0,9.0
4,1.0,1.0,3,75.00,100.00,,30,94,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,2,75.00,,20.00,32,96,10.0,10.0,10.0,9.0,10.0
3,1.0,0.0,1,95.00,,35.00,54,96,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,1,90.00,500.00,35.00,6,88,8.0,10.0,10.0,9.0,9.0
8,1.0,1.0,3,115.00,200.00,50.00,16,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,45.00,100.00,,4,95,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,168.00,,40.00,145,95,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,127.00,150.00,50.00,21,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,35.00,500.00,10.00,12,95,10.0,9.0,10.0,9.0,10.0
2,1.0,1.0,2,65.00,,15.00,26,99,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,93.00,,50.00,14,93,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,,,148,96,10.0,10.0,10.0,10.0,10.0
8,2.0,3.0,3,375.00,250.00,100.00,17,94,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,75.00,,20.00,20,96,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,200.00,25.00,60,96,10.0,10.0,10.0,9.0,10.0
4,1.5,1.0,1,80.00,100.00,,9,96,9.0,10.0,10.0,10.0,9.0
3,1.0,1.0,2,85.00,,20.00,48,98,9.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,95.00,200.00,,37,95,10.0,10.0,10.0,9.0,9.0
3,1.0,0.0,2,69.00,,60.00,45,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,70.00,,20.00,15,99,10.0,10.0,10.0,10.0,9.0
1,1.5,1.0,1,47.00,200.00,5.00,45,95,9.0,10.0,10.0,9.0,10.0
6,2.5,2.0,3,148.00,500.00,100.00,17,92,10.0,10.0,9.0,9.0,10.0
4,1.0,0.0,2,95.00,100.00,60.00,12,97,10.0,10.0,10.0,10.0,9.0
2,2.5,1.0,1,49.00,,10.00,57,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,,25.00,17,96,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,58.00,,29.00,41,91,9.0,10.0,10.0,9.0,9.0
2,1.5,1.0,1,55.00,100.00,,43,93,10.0,10.0,10.0,9.0,9.0
5,1.0,2.0,3,129.00,300.00,89.00,84,98,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,49.00,,24.00,36,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,85.00,,10.00,1,80,6.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,59.00,,25.00,22,95,9.0,10.0,10.0,9.0,10.0
8,2.0,4.0,4,200.00,500.00,125.00,30,98,10.0,10.0,10.0,10.0,10.0
5,1.0,2.0,2,100.00,,50.00,37,96,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,79.00,195.00,,20,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,90.00,100.00,20.00,25,96,10.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,35.00,,,16,89,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,45.00,,5.00,3,87,9.0,10.0,10.0,10.0,10.0
2,,1.0,1,60.00,,30.00,74,94,10.0,9.0,10.0,9.0,10.0
5,1.0,1.0,3,95.00,,60.00,3,87,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,64.00,,18.00,3,93,8.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,75.00,,10.00,12,92,9.0,9.0,10.0,10.0,10.0
3,1.0,1.0,2,69.00,,10.00,27,93,10.0,10.0,10.0,9.0,10.0
8,1.0,3.0,3,139.00,,10.00,2,90,8.0,9.0,10.0,10.0,10.0
3,1.0,1.0,1,50.00,,20.00,121,93,9.0,10.0,10.0,9.0,9.0
2,2.0,1.0,2,59.00,,,4,80,8.0,10.0,10.0,9.0,10.0
8,2.0,3.0,3,135.00,300.00,90.00,10,96,10.0,10.0,9.0,9.0,10.0
2,1.0,1.0,1,110.00,,20.00,37,99,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,2,137.00,,40.00,91,94,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,2,67.00,250.00,20.00,6,93,9.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,110.00,,40.00,18,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,,15.00,33,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,,35.00,11,98,10.0,10.0,10.0,9.0,10.0
